year,Name,Rank,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook
2012,University of Cambridge,6,,,,,,92.4,90.5,94.2,97.3,55.5,85.3
2012,University of Cape Town,103,,,,,,53.2,34.3,41.1,75.3,97.5,73.9
2012,University of Colorado Boulder,77,,,,,,57.3,39.5,42.6,98.2,-,30.8
2012,University of Copenhagen,135,,,,,,49.0,37.8,31.6,72.1,37.0,74.8
2012,University of Delaware,180,,,,,,43.8,26.4,37.2,66.7,98.0,29.8
2012,University of Dundee,176,,,,,,44.5,20.8,20.1,87.1,55.3,62.5
2012,University of East Anglia,145,,,,,,47.3,26.5,26.1,85.6,28.0,68.5
2012,University of Edinburgh,36,,,,,,72.0,63.0,61.4,92.3,41.3,79.8
2012,University of Exeter,156,,,,,,46.1,31.3,33.3,67.8,35.4,73.4
2012,University of Florida,125,,,,,,50.0,46.7,59.9,50.9,-,25.9
2012,University of Freiburg,189,,,,,,42.9,35.7,18.7,67.8,81.8,55.6
2012,University of Geneva,130,,,,,,49.8,34.9,39.0,65.1,32.7,97.5
2012,University of Glasgow,102,,,,,,53.4,37.5,41.0,77.5,61.4,68.1
2012,University of Groningen,134,,,,,,49.2,32.4,52.4,62.4,59.9,47.3
2012,University of Göttingen,69,,,,,,60.3,51.4,50.9,84.1,32.7,48.0
2012,University of Helsinki,91,,,,,,54.8,39.3,54.2,75.1,28.9,46.8
2012,University of Hong Kong,34,,,,,,72.3,74.0,80.1,60.5,64.1,83.7
2012,University of Illinois Chicago,167,,,,,,45.2,53.3,43.9,43.3,38.6,27.2
2012,University of Illinois at Urbana-Champaign,31,,,,,,74.2,67.9,81.3,81.5,-,50.7
2012,University of Iowa,141,,,,,,47.6,47.7,42.1,61.3,-,21.9
2012,University of Konstanz,194,,,,,,42.5,29.0,29.7,62.8,49.9,63.7
2012,University of Lausanne,116,,,,,,51.2,27.5,40.4,77.8,40.3,86.7
2012,University of Leeds,133,,,,,,49.5,44.6,43.9,57.1,36.4,64.8
2012,University of Leicester,197,,,,,,41.5,27.6,30.3,56.3,34.4,84.9
2012,University of Liverpool,181,,,,,,43.6,34.8,33.5,55.6,37.1,73.1
2012,University of Manchester,48,,,,,,65.7,59.0,61.1,75.6,37.7,80.4
2012,"University of Maryland, College Park",94,,,,,,54.5,41.1,43.6,85.8,28.5,35.3
2012,University of Massachusetts,64,,,,,,61.1,54.0,58.3,80.1,53.2,27.3
2012,University of Melbourne,37,,,,,,71.9,62.2,72.4,80.7,44.4,82.5
2012,University of Miami,172,,,,,,44.8,45.7,23.3,70.3,-,30.3
2012,University of Michigan-Ann Arbor,18,,,,,,82.8,75.4,90.0,94.3,53.3,47.2
2012,University of Minnesota,42,,,,,,70.0,66.1,72.5,85.4,-,25.6
2012,University of North Carolina at Chapel Hill,43,,,,,,69.3,67.6,62.6,92.6,35.5,20.2
2012,University of Notre Dame,89,,,,,,55.0,42.6,36.2,94.1,27.3,33.1
2012,University of Nottingham,140,,,,,,47.7,40.2,40.0,57.6,36.7,72.6
2012,University of Oslo,181,,,,,,43.6,33.5,36.9,56.6,29.0,63.9
2012,University of Ottawa,185,,,,,,43.2,38.9,34.8,54.8,36.9,49.6
2012,University of Oxford,4,,,,,,93.6,89.5,96.6,97.9,62.1,91.9
2012,University of Pennsylvania,16,,,,,,84.9,87.0,86.1,97.9,41.9,34.3
2012,University of Pittsburgh-Pittsburgh campus,59,,,,,,62.0,54.3,53.9,88.7,37.5,26.5
2012,University of Reading,164,,,,,,45.7,36.9,38.6,55.4,31.6,75.1
2012,University of Rochester,81,,,,,,56.8,47.0,33.5,94.5,36.4,45.7
2012,University of Science and Technology of China,192,,,,,,42.7,38.9,23.5,73.6,29.7,14.8
2012,University of Sheffield,101,,,,,,53.6,44.6,46.0,67.5,40.2,68.2
2012,University of Southampton,127,,,,,,49.9,35.6,35.5,72.5,39.3,78.3
2012,University of Southern California,55,,,,,,64.0,65.8,48.7,80.2,99.3,41.1
2012,University of St Andrews,85,,,,,,55.7,37.1,40.2,83.0,34.1,89.1
2012,University of Sussex,99,,,,,,53.9,30.6,34.8,92.0,28.1,79.8
2012,University of São Paulo,178,,,,,,44.1,61.7,58.0,18.8,33.3,22.9
2012,University of Texas at Austin,29,,,,,,74.9,69.5,76.1,89.6,57.7,38.8
2012,University of Toronto,19,,,,,,81.6,76.9,87.4,86.5,44.9,69.0
2012,University of Twente,200,,,,,,41.4,32.9,30.4,54.4,76.8,56.2
2012,University of Tübingen,187,,,,,,43.0,34.4,24.1,67.6,31.0,58.1
2012,University of Utah,113,,,,,,51.9,42.1,41.0,82.3,-,23.3
2012,University of Victoria,177,,,,,,44.2,16.8,31.5,79.2,26.8,70.5
2012,University of Vienna,139,,,,,,47.9,49.5,41.2,45.2,25.4,86.6
2012,University of Virginia (Main campus),135,,,,,,49.0,37.0,42.2,74.7,34.7,26.4
2012,University of Warwick,157,,,,,,46.0,39.7,44.5,45.0,31.3,85.5
2012,University of Washington,25,,,,,,76.5,70.8,74.0,98.2,31.8,36.9
2012,University of Wisconsin-Madison,27,,,,,,75.8,74.3,77.3,90.6,55.3,23.8
2012,University of York,121,,,,,,50.4,36.7,38.8,71.6,33.9,72.7
2012,University of Zurich,61,,,,,,61.9,56.7,45.9,78.4,43.5,87.4
2012,Universität Heidelberg,73,,,,,,58.7,57.1,41.5,78.5,37.6,62.3
2012,Université Catholique de Louvain,169,,,,,,45.0,29.2,34.7,65.5,30.8,72.5
2012,Université de Montréal,104,,,,,,53.1,54.5,47.0,48.7,81.3,79.5
2012,Uppsala University,87,,,,,,55.2,47.2,65.1,53.3,43.4,59.1
2012,Utrecht University,68,,,,,,60.4,42.8,53.2,85.7,59.3,58.1
2012,Vanderbilt University,70,,,,,,59.6,52.1,47.6,86.8,64.4,26.8
2012,Vrije Universiteit Amsterdam,159,,,,,,45.9,30.4,35.3,70.2,63.2,48.0
2012,Wageningen University & Research,75,,,,,,57.4,50.1,47.6,66.3,100.0,75.9
2012,Wake Forest University,162,,,,,,45.8,36.4,21.6,86.1,49.1,17.2
2012,Washington University in St Louis,41,,,,,,70.5,64.0,58.9,96.1,-,45.7
2012,William & Mary,146,,,,,,47.0,40.0,18.9,90.7,27.0,19.7
2012,Yale University,11,,,,,,89.1,92.3,91.2,96.7,34.7,55.5
2012,Yeshiva University,154,,,,,,46.2,43.6,27.0,75.3,-,26.4
2012,École Normale Supérieure,59,,,,,,62.0,56.6,33.5,96.4,44.7,66.2
2012,École Normale Supérieure de Lyon,141,,,,,,47.6,35.3,21.4,85.1,25.1,58.8
2012,École Polytechnique Fédérale de Lausanne,46,,,,,,66.3,53.1,43.9,95.3,46.7,98.9
2012,École Polytechnique – Institut Polytechnique de Paris,63,,,,,,61.5,50.4,38.8,89.1,63.0,86.1
2013,Aarhus University,116,,,,,,55.3,35.7,54.6,71.6,69.7,66.4
2013,Arizona State University (Tempe),148,,,,,,51.9,38.4,45.2,79.9,31.8,27.4
2013,Australian National University,37,,,,,,75.4,68.6,83.5,73.5,39.6,90.0
2013,"Birkbeck, University of London",200,,,,,,46.2,27.6,30.5,72.8,29.4,83.2
2013,Boston College,150,,,,,,51.6,34.5,33.2,88.7,-,52.4
2013,Boston University,54,,,,,,66.8,65.4,50.9,94.2,30.6,39.2
2013,Brown University,51,,,,,,68.9,63.7,60.3,94.1,29.9,36.9
2013,California Institute of Technology,1,,,,,,95.5,96.3,99.4,99.7,95.6,59.8
2013,Carnegie Mellon University,22,,,,,,81.5,71.8,87.0,95.5,55.9,51.4
2013,Case Western Reserve University,104,,,,,,56.9,56.5,42.0,80.4,-,34.2
2013,City University of Hong Kong,182,,,,,,48.5,35.2,41.8,64.1,53.6,64.0
2013,Colorado School of Mines,184,,,,,,48.0,24.9,22.5,94.3,66.0,51.2
2013,Columbia University,14,,,,,,87.0,89.7,82.0,96.1,-,66.1
2013,Cornell University,18,,,,,,83.3,77.0,92.1,91.8,39.5,53.8
2013,Dartmouth College,124,,,,,,54.4,47.5,35.9,87.0,38.6,31.5
2013,Delft University of Technology,77,,,,,,61.6,59.9,75.1,45.1,99.9,67.7
2013,Duke University,23,,,,,,81.2,72.3,81.5,97.0,100.0,45.8
2013,Durham University,80,,,,,,60.7,42.3,44.5,93.3,34.3,77.7
2013,ETH Zurich,12,,,,,,87.8,82.5,92.7,86.6,-,95.7
2013,Eindhoven University of Technology,114,,,,,,55.6,44.1,51.8,63.8,100.0,69.8
2013,Emory University,79,,,,,,61.3,56.7,44.4,90.9,38.3,36.6
2013,Erasmus University Rotterdam,72,,,,,,62.9,44.5,64.1,80.2,62.0,62.8
2013,Free University of Berlin,128,,,,,,53.7,53.1,56.5,51.5,32.8,60.9
2013,George Washington University,168,,,,,,49.4,48.1,28.0,77.1,30.0,36.6
2013,Georgetown University,174,,,,,,48.9,56.4,35.6,59.8,-,32.9
2013,Georgia Institute of Technology,25,,,,,,78.8,70.2,79.5,90.3,74.9,66.3
2013,Ghent University,93,,,,,,58.4,46.4,56.7,71.3,95.9,49.1
2013,Goethe University Frankfurt,199,,,,,,46.4,33.3,29.7,73.9,41.4,57.6
2013,Harvard University,4,,,,,,93.6,94.9,98.6,99.2,39.9,63.7
2013,Hebrew University of Jerusalem,137,,,,,,53.1,48.8,55.8,57.0,33.6,50.3
2013,Humboldt University of Berlin,99,,,,,,57.5,55.4,58.7,59.5,-,57.5
2013,Imperial College London,8,,,,,,90.6,88.0,90.9,93.0,87.5,91.4
2013,Indiana University,134,,,,,,53.2,48.3,44.2,72.5,-,36.0
2013,Iowa State University,193,,,,,,46.9,35.7,34.3,74.9,44.0,30.5
2013,Johns Hopkins University,16,,,,,,85.6,81.8,85.5,95.3,100.0,57.3
2013,Joseph Fourier University,180,,,,,,48.6,36.6,26.5,81.8,36.3,56.3
2013,KTH Royal Institute of Technology,140,,,,,,52.9,47.5,49.7,49.1,100.0,86.1
2013,KU Leuven,58,,,,,,66.1,59.7,71.0,67.2,99.7,56.6
2013,Karlsruhe Institute of Technology,151,,,,,,51.5,46.3,38.9,63.4,82.9,64.5
2013,Karolinska Institute,42,,,,,,72.4,66.3,75.7,77.3,71.4,64.5
2013,King’s College London,57,,,,,,66.2,53.5,59.3,82.8,42.4,86.0
2013,Korea Advanced Institute of Science and Technology (KAIST),68,,,,,,64.0,69.9,68.9,58.4,100.0,31.1
2013,Kyoto University,54,,,,,,66.8,77.1,74.8,57.8,76.4,26.3
2013,LMU Munich,48,,,,,,70.4,65.4,66.5,85.5,42.0,54.7
2013,Lancaster University,145,,,,,,52.1,37.7,40.9,73.2,31.8,76.2
2013,Leiden University,64,,,,,,65.1,54.0,67.1,78.4,46.1,54.8
2013,London School of Economics and Political Science,39,,,,,,73.1,70.8,80.8,66.5,42.9,87.2
2013,Lund University,82,,,,,,60.3,43.6,61.3,77.1,34.2,64.4
2013,Maastricht University,115,,,,,,55.5,39.7,53.2,62.5,99.1,85.2
2013,Massachusetts Institute of Technology,5,,,,,,93.1,92.9,89.2,99.9,92.9,81.6
2013,McGill University,34,,,,,,75.7,74.4,80.4,75.2,40.3,75.9
2013,McMaster University,88,,,,,,59.0,42.3,47.9,81.7,98.0,66.9
2013,Medical University of South Carolina,189,,,,,,47.7,46.2,39.6,59.7,77.1,27.7
2013,Michigan State University,94,,,,,,58.3,51.8,56.8,73.8,32.6,36.8
2013,Monash University,99,,,,,,57.5,47.8,60.6,60.9,70.0,66.4
2013,"Nanyang Technological University, Singapore",86,,,,,,59.4,45.7,66.9,54.5,99.5,90.5
2013,National Taiwan University (NTU),134,,,,,,53.2,56.4,65.7,45.5,44.0,24.6
2013,National University of Singapore,29,,,,,,77.5,74.4,87.2,67.2,77.4,92.3
2013,New York University,41,,,,,,72.8,73.8,67.4,89.2,29.5,38.7
2013,Newcastle University,180,,,,,,48.6,37.9,30.5,72.1,37.4,74.4
2013,Northwestern University,19,,,,,,83.1,77.6,87.3,98.2,64.4,33.8
2013,Ohio State University (Main campus),53,,,,,,67.0,66.7,60.9,80.1,49.5,46.3
2013,Paris Diderot University – Paris 7,166,,,,,,49.6,31.9,27.1,87.9,-,66.8
2013,Paris-Sud University,92,,,,,,58.6,48.0,45.9,82.9,28.4,63.9
2013,Peking University,46,,,,,,70.7,81.5,67.9,64.3,99.9,54.1
2013,Penn State (Main campus),61,,,,,,65.8,55.0,69.2,81.4,59.7,34.9
2013,Pierre and Marie Curie University,81,,,,,,60.5,59.2,43.5,80.6,28.6,64.4
2013,Pohang University of Science and Technology (POSTECH),50,,,,,,69.4,63.9,63.9,88.2,100.0,28.8
2013,Princeton University,6,,,,,,92.7,89.5,99.4,99.8,79.5,54.5
2013,Purdue University West Lafayette,69,,,,,,63.8,59.8,71.9,63.1,-,54.8
2013,Queen Mary University of London,145,,,,,,52.1,33.1,30.0,85.4,42.7,87.0
2013,RWTH Aachen University,154,,,,,,51.1,45.3,32.4,73.8,63.1,53.9
2013,Radboud University Nijmegen,127,,,,,,54.0,35.7,54.3,73.3,41.7,53.4
2013,Rensselaer Polytechnic Institute,174,,,,,,48.9,36.2,40.2,73.0,66.8,32.9
2013,Rice University,75,,,,,,62.0,49.5,39.3,100.0,36.5,59.0
2013,"Royal Holloway, University of London",119,,,,,,54.9,30.5,27.7,99.0,31.9,92.5
2013,Rutgers University–New Brunswick,99,,,,,,57.5,50.9,61.3,69.5,35.8,27.9
2013,Seoul National University,59,,,,,,65.9,76.7,81.4,48.0,81.7,27.0
2013,Stanford University,2,,,,,,93.7,95.0,98.8,99.3,62.4,56.6
2013,Stockholm University,117,,,,,,55.2,31.3,43.8,93.0,32.0,52.2
2013,Stony Brook University,162,,,,,,50.2,38.8,29.9,82.9,31.6,52.8
2013,Technical University of Denmark,149,,,,,,51.7,37.9,30.0,76.9,98.7,77.0
2013,Technical University of Munich,105,,,,,,56.8,51.2,42.4,76.5,49.7,61.5
2013,Technion Israel Institute of Technology,193,,,,,,46.9,44.8,50.2,44.0,40.8,55.9
2013,Tel Aviv University,158,,,,,,50.5,50.7,59.8,43.7,49.2,39.5
2013,Texas A&M University,156,,,,,,50.9,46.4,58.3,49.3,45.5,47.2
2013,The Chinese University of Hong Kong,124,,,,,,54.4,53.7,63.1,45.1,44.5,62.6
2013,The Hong Kong University of Science and Technology,65,,,,,,64.4,56.9,64.6,68.9,55.6,78.1
2013,The University of Chicago,10,,,,,,90.4,89.6,92.9,98.7,-,55.3
2013,The University of Osaka,147,,,,,,52.0,59.5,55.7,46.4,69.6,23.6
2013,The University of Queensland,65,,,,,,64.4,54.4,66.1,69.6,64.0,77.8
2013,The University of Sydney,62,,,,,,65.7,59.5,70.1,62.9,69.2,83.0
2013,The University of Tokyo,27,,,,,,78.3,87.9,89.9,71.3,59.0,27.6
2013,The University of Western Australia,190,,,,,,47.3,35.0,39.9,55.7,60.0,88.4
2013,Tohoku University,137,,,,,,53.1,57.7,55.6,48.9,80.7,32.0
2013,Tokyo Institute of Technology,128,,,,,,53.7,58.0,56.1,52.0,65.3,29.6
2013,Trinity College Dublin,110,,,,,,56.2,41.9,33.5,88.1,32.8,84.5
2013,Tsinghua University,52,,,,,,67.1,74.5,76.4,55.2,99.2,37.2
2013,Tufts University,87,,,,,,59.1,52.6,36.4,94.8,39.4,39.6
2013,UCL,17,,,,,,85.5,83.5,88.8,86.8,45.1,89.0
2013,UNSW Sydney,85,,,,,,59.6,52.6,63.8,56.7,50.5,84.8
2013,University College Dublin,187,,,,,,47.9,31.1,31.8,74.9,35.3,76.5
2013,University at Buffalo,198,,,,,,46.6,46.3,40.6,52.1,42.4,50.7
2013,University of Aberdeen,176,,,,,,48.8,31.9,34.3,71.5,48.9,84.1
2013,University of Adelaide,176,,,,,,48.8,37.3,43.7,55.9,63.2,82.2
2013,University of Alberta,121,,,,,,54.7,50.9,53.9,56.6,50.6,67.6
2013,University of Amsterdam,83,,,,,,60.1,45.6,61.3,75.1,49.0,57.0
2013,University of Antwerp,192,,,,,,47.1,33.8,35.5,64.8,100.0,58.5
2013,University of Arizona,98,,,,,,57.7,47.0,53.7,76.9,83.9,31.3
2013,University of Auckland,161,,,,,,50.3,34.0,40.9,64.2,76.6,88.0
2013,University of Basel,142,,,,,,52.8,37.1,23.2,87.8,64.2,89.8
2013,University of Bern,151,,,,,,51.5,43.0,36.0,69.7,42.0,77.3
2013,University of Birmingham,158,,,,,,50.5,44.8,46.7,56.3,38.4,69.7
2013,University of Bonn,171,,,,,,49.0,40.9,26.1,80.4,-,54.0
2013,University of Bristol,74,,,,,,62.5,50.1,51.7,85.4,38.7,71.9
2013,University of British Columbia,30,,,,,,77.3,69.1,80.4,84.0,42.4,82.1
2013,"University of California, Berkeley",9,,,,,,90.5,85.1,99.3,99.3,65.4,49.7
2013,"University of California, Davis",44,,,,,,71.8,67.9,71.6,82.7,52.5,51.7
2013,"University of California, Irvine",96,,,,,,58.2,44.0,47.2,90.3,42.1,35.2
2013,"University of California, Los Angeles",13,,,,,,87.7,87.3,93.8,95.9,-,42.3
2013,"University of California, Riverside",154,,,,,,51.1,29.1,32.5,90.3,33.5,62.8
2013,"University of California, San Diego",38,,,,,,75.2,63.4,79.0,96.2,43.9,34.2
2013,"University of California, Santa Barbara",35,,,,,,75.6,56.1,73.5,99.4,100.0,58.3
2013,"University of California, Santa Cruz",122,,,,,,54.5,32.1,39.6,99.9,-,32.5
2013,University of Cambridge,7,,,,,,92.6,91.2,95.6,96.2,59.1,83.6
2013,University of Cape Town,113,,,,,,55.8,34.7,45.5,79.7,87.3,75.1
2013,University of Colorado Boulder,91,,,,,,58.7,42.3,44.4,97.1,-,34.7
2013,University of Copenhagen,130,,,,,,53.6,42.2,40.4,74.3,39.7,73.5
2013,University of Delaware,165,,,,,,49.7,30.0,41.6,76.6,97.7,37.3
2013,University of East Anglia,176,,,,,,48.8,29.6,27.7,85.5,30.7,68.9
2013,University of Edinburgh,32,,,,,,76.1,68.4,71.3,90.8,43.8,78.9
2013,University of Exeter,153,,,,,,51.3,33.2,38.1,78.1,37.1,74.1
2013,University of Florida,122,,,,,,54.5,52.0,62.9,56.0,-,31.2
2013,University of Freiburg,144,,,,,,52.3,48.3,33.0,72.4,81.1,54.9
2013,University of Geneva,133,,,,,,53.5,36.2,42.5,73.1,32.4,95.3
2013,University of Glasgow,139,,,,,,53.0,37.3,40.2,78.1,44.1,69.7
2013,University of Groningen,89,,,,,,58.8,43.8,61.0,71.6,85.2,49.8
2013,University of Göttingen,70,,,,,,63.2,50.0,52.5,92.5,34.4,51.0
2013,University of Helsinki,109,,,,,,56.4,42.8,53.0,77.7,31.1,48.3
2013,University of Hong Kong,35,,,,,,75.6,78.4,85.9,62.1,62.5,81.7
2013,University of Illinois Chicago,184,,,,,,48.0,53.9,42.6,52.9,40.4,29.1
2013,University of Illinois at Urbana-Champaign,33,,,,,,75.8,74.2,84.9,80.8,-,36.0
2013,University of Iowa,169,,,,,,49.3,49.0,40.9,65.7,-,26.4
2013,University of Lausanne,130,,,,,,53.6,33.0,44.8,76.2,45.8,82.7
2013,University of Leeds,142,,,,,,52.8,41.5,48.6,65.8,41.3,66.6
2013,University of Leicester,196,,,,,,46.7,33.0,32.5,66.5,34.9,83.7
2013,University of Liverpool,171,,,,,,49.0,38.7,37.5,64.8,46.4,73.7
2013,University of Manchester,49,,,,,,70.1,65.9,67.7,76.9,43.2,77.9
2013,"University of Maryland, College Park",97,,,,,,57.9,44.9,51.4,83.9,32.1,40.4
2013,University of Massachusetts,72,,,,,,62.9,57.1,62.6,77.8,52.8,31.7
2013,University of Melbourne,28,,,,,,77.9,68.4,82.5,83.7,67.6,77.2
2013,University of Miami,193,,,,,,46.9,48.7,27.0,69.7,-,33.1
2013,University of Michigan-Ann Arbor,20,,,,,,82.6,76.1,91.4,91.6,53.9,47.6
2013,University of Minnesota,47,,,,,,70.5,66.1,74.0,84.7,-,28.7
2013,University of North Carolina at Chapel Hill,42,,,,,,72.4,70.4,69.3,90.1,40.0,32.9
2013,University of Notre Dame,94,,,,,,58.3,48.3,39.6,93.5,29.8,41.6
2013,University of Nottingham,120,,,,,,54.8,48.1,50.8,62.8,38.3,70.1
2013,University of Ottawa,171,,,,,,49.0,40.8,41.4,63.1,43.0,58.1
2013,University of Oxford,2,,,,,,93.7,89.7,98.1,95.6,79.8,88.7
2013,University of Pennsylvania,15,,,,,,86.6,90.0,89.4,96.2,43.7,38.1
2013,University of Pittsburgh-Pittsburgh campus,76,,,,,,61.7,54.6,55.1,85.2,39.3,29.4
2013,University of Reading,176,,,,,,48.8,39.3,41.1,61.3,35.2,72.4
2013,University of Rochester,102,,,,,,57.2,46.0,37.8,92.3,39.6,45.9
2013,University of Sheffield,110,,,,,,56.2,49.5,46.2,71.0,41.5,68.1
2013,University of Southampton,130,,,,,,53.6,37.9,38.9,79.2,41.8,77.4
2013,University of Southern California,56,,,,,,66.3,68.4,57.1,81.9,33.5,43.4
2013,University of St Andrews,108,,,,,,56.5,43.2,43.8,76.6,38.9,86.3
2013,University of Sussex,110,,,,,,56.2,34.9,39.5,91.1,32.1,76.7
2013,University of São Paulo,158,,,,,,50.5,63.0,65.7,30.2,40.0,24.5
2013,University of Texas at Austin,25,,,,,,78.8,75.5,80.7,91.0,57.9,42.1
2013,University of Texas at Dallas,167,,,,,,49.5,32.6,32.2,85.2,40.0,46.8
2013,University of Toronto,21,,,,,,82.2,79.6,89.4,85.1,42.9,65.1
2013,University of Twente,187,,,,,,47.9,35.8,46.4,55.6,79.7,61.5
2013,University of Utah,134,,,,,,53.2,43.3,41.3,81.0,63.3,25.2
2013,University of Victoria,196,,,,,,46.7,20.2,33.7,82.7,30.6,65.9
2013,University of Vienna,162,,,,,,50.2,44.3,46.7,52.4,29.1,86.3
2013,University of Virginia (Main campus),118,,,,,,55.0,55.9,43.0,73.5,48.6,27.9
2013,University of Warwick,124,,,,,,54.4,48.9,50.5,58.8,35.3,80.9
2013,University of Washington,24,,,,,,79.9,74.7,81.3,97.0,41.3,39.1
2013,University of Wisconsin-Madison,31,,,,,,76.9,76.1,80.1,88.2,54.8,29.8
2013,University of York,103,,,,,,57.1,41.9,43.9,83.4,38.4,71.9
2013,University of Zurich,89,,,,,,58.8,50.0,41.6,80.0,38.3,84.1
2013,Universität Heidelberg,78,,,,,,61.4,61.4,49.0,75.5,40.7,61.3
2013,Université Catholique de Louvain,164,,,,,,50.0,38.6,40.5,68.8,34.5,64.3
2013,Université de Montréal,84,,,,,,59.8,54.0,57.9,60.9,95.0,74.6
2013,Uppsala University,106,,,,,,56.6,48.6,63.9,58.2,44.1,56.3
2013,Utrecht University,67,,,,,,64.1,48.0,64.7,82.4,82.6,47.3
2013,Vanderbilt University,106,,,,,,56.6,51.5,40.9,85.0,53.0,27.5
2013,Vrije Universiteit Amsterdam,140,,,,,,52.9,40.5,45.1,74.2,58.5,47.1
2013,Wageningen University & Research,70,,,,,,63.2,54.9,53.7,73.8,100.0,79.2
2013,Wake Forest University,190,,,,,,47.3,37.5,22.4,89.1,48.0,19.0
2013,Washington University in St Louis,44,,,,,,71.8,66.0,62.8,95.2,-,44.3
2013,William & Mary,184,,,,,,48.0,41.3,22.6,87.1,29.9,25.8
2013,Yale University,11,,,,,,89.2,93.2,92.5,94.8,38.2,54.7
2013,Yeshiva University,156,,,,,,50.9,51.7,30.1,78.8,-,28.4
2013,Yonsei University,183,,,,,,48.2,48.3,50.6,48.6,56.1,33.4
2013,École Normale Supérieure,59,,,,,,65.9,61.6,46.9,90.3,47.2,67.3
2013,École Normale Supérieure de Lyon,170,,,,,,49.2,40.8,25.9,79.6,28.9,61.0
2013,École Polytechnique Fédérale de Lausanne,40,,,,,,73.0,62.4,57.0,95.0,49.8,98.8
2013,École Polytechnique – Institut Polytechnique de Paris,62,,,,,,65.7,56.5,54.7,80.7,75.8,83.0
2014,Aarhus University,138,,,,,,49.6,30.7,46.4,65.8,67.5,67.2
2014,Arizona State University (Tempe),146,,,,,,48.9,33.8,35.9,83.6,31.4,28.6
2014,Australian National University,48,,,,,,64.4,51.8,65.1,71.2,44.8,91.4
2014,Boston College,135,,,,,,50.0,26.3,26.4,96.2,49.4,54.4
2014,Boston University,50,,,,,,63.5,56.5,46.1,95.3,31.1,44.2
2014,Boğaziçi University,199,,,,,,44.3,20.5,22.8,88.2,45.9,49.8
2014,Brandeis University,164,,,,,,46.6,28.8,24.3,86.5,36.8,50.6
2014,Brown University,52,,,,,,63.2,55.4,52.0,91.3,33.5,37.7
2014,California Institute of Technology,1,,,,,,94.9,94.4,98.2,99.8,91.2,65.8
2014,Carnegie Mellon University,24,,,,,,76.0,63.1,77.4,93.9,52.5,58.1
2014,Case Western Reserve University,88,,,,,,55.0,51.0,38.6,82.8,-,35.4
2014,Colorado School of Mines,139,,,,,,49.5,22.7,27.2,97.1,74.8,47.3
2014,Columbia University,13,,,,,,85.2,86.6,79.1,95.6,-,68.0
2014,Cornell University,19,,,,,,79.1,72.1,83.8,90.8,35.8,55.6
2014,Dartmouth College,126,,,,,,50.5,38.5,34.5,83.6,42.3,32.7
2014,Delft University of Technology,69,,,,,,59.1,55.8,67.3,47.2,100.0,74.2
2014,Duke University,17,,,,,,79.3,73.9,73.0,96.7,100.0,50.0
2014,Durham University,80,,,,,,56.1,38.3,38.3,88.2,35.3,76.8
2014,ETH Zurich,14,,,,,,84.5,77.6,88.2,85.0,78.8,96.7
2014,Eindhoven University of Technology,106,,,,,,52.3,37.3,47.9,63.6,100.0,68.7
2014,Emory University,80,,,,,,56.1,50.4,31.6,90.8,43.2,42.4
2014,Erasmus University Rotterdam,73,,,,,,58.1,37.8,53.3,81.2,56.0,66.6
2014,Florida Institute of Technology,197,,,,,,44.6,15.9,14.5,99.0,44.7,61.5
2014,Free University of Berlin,86,,,,,,55.3,43.8,58.0,64.8,34.4,58.7
2014,George Washington University,194,,,,,,44.8,45.6,26.3,65.9,30.0,36.0
2014,Georgetown University,160,,,,,,47.0,51.9,25.6,62.3,71.9,43.6
2014,Georgia Institute of Technology,28,,,,,,71.6,59.4,68.6,87.9,71.3,67.8
2014,Ghent University,85,,,,,,55.5,41.0,48.9,74.9,94.6,49.5
2014,Harvard University,2,,,,,,93.9,95.3,98.5,99.1,40.6,66.2
2014,Hebrew University of Jerusalem,191,,,,,,45.0,42.8,37.0,54.3,33.3,52.9
2014,Humboldt University of Berlin,94,,,,,,53.8,45.6,48.7,68.4,-,54.4
2014,Imperial College London,10,,,,,,87.5,84.5,88.1,90.0,72.3,91.8
2014,Indiana University,132,,,,,,50.1,45.8,37.0,71.5,-,38.3
2014,Iowa State University,183,,,,,,45.5,35.6,32.4,71.5,28.2,38.8
2014,Johns Hopkins University,15,,,,,,83.7,75.7,85.1,95.0,100.0,59.3
2014,Joseph Fourier University,155,,,,,,47.8,39.1,27.6,75.6,36.1,57.1
2014,KTH Royal Institute of Technology,117,,,,,,51.6,45.0,41.6,55.6,100.0,86.2
2014,KU Leuven,61,,,,,,61.3,48.6,59.9,72.9,99.9,58.6
2014,Karlsruhe Institute of Technology,154,,,,,,48.0,39.0,33.6,64.8,83.0,61.9
2014,Karolinska Institute,36,,,,,,67.8,58.1,67.7,76.0,68.7,73.2
2014,King’s College London,38,,,,,,67.6,56.2,56.8,87.6,38.3,86.0
2014,Korea Advanced Institute of Science and Technology (KAIST),56,,,,,,62.9,65.6,60.0,67.0,100.0,34.3
2014,Kyoto University,52,,,,,,63.2,69.5,69.5,58.2,78.7,27.5
2014,LMU Munich,55,,,,,,63.1,55.4,54.1,83.3,41.4,56.3
2014,Lancaster University,137,,,,,,49.7,34.8,32.6,75.4,32.2,81.2
2014,Leiden University,67,,,,,,59.4,41.9,53.2,84.2,49.8,58.5
